id,genus,species,collector,number,addcoll,dups,majorarea,minorarea,locnotes,altitude,colldate,latitude,longitude,country,collcite,phenology
4004,Solanum,brevicaule,"Ochoa, CM",15546,"Salas, A",CUZ,Santa Cruz,Valle Grande,"Cincho, between Vallegrande and Pucará on talus Slope, some 100m below highway",2800 m,28-Feb-84,18°36'S,64°9'W,Bolivia,Ochoa & Salas,fl
3745,Solanum,brevicaule,"Hawkes, JG",4651,"Hjerting, JP; Cribb, PJ; Huamán, Z",K,Tarija,Mendéz,"17 km Tarija on road to Iscayachi, Cuesta de Sama",3400 m,11-Mar-71,"21°28'60""S","65°1'60""W",Bolivia,Hawkes et al.,fl
3748,Solanum,brevicaule,"Petersen, E",1008,"Hjerting, JP",K,Tarija,Mendéz,Between Obispo and Las Carreras,3150 m,23-Feb-53,21°22'S,"65°10'60""W",Bolivia,Petersen & Hjerting,
3749,Solanum,brevicaule,"Petersen, E",1010,"Hjerting, JP",K,Tarija,Mendéz,"Mellem Obispo, Las Carreras",2500 m,23-Feb-53,21°22'S,"65°10'60""W",Bolivia,Petersen & Hjerting,fr
3750,Solanum,brevicaule,"Cárdenas, M",5516,,LL,Tarija,Unknown,Between Oploca and Oro Ingenio,2700 m,01-Mar-52,21°19'S,"65°49'60""W",Bolivia,Cárdenas,
1712,Solanum,brevicaule,"Vargas, C",7082,,"CUZV, K, LL",Cusco,Acomayo,Acos,3150 m,01-Mar-48,"13°57'3""S","71°44'14""W",Peru,Vargas,fl
1509,Solanum,brevicaule,"Hawkes, JG",5482,"Van Harten, AM; Landeo, J",K,Cusco,Anta,"Huarocondo, on railway from Cusco to Machupicchu",2800 m,11-Mar-74,13°24'S,"72°15'60""W",Peru,Hawkes et al.,
1531,Solanum,brevicaule,"Ochoa, CM",2174,,"CUZ, US",Cusco,Anta,"Chacan, on Cusco-Urubamba Road",3500 m,11-Feb-60,"13°25'38""S","72°8'48""W",Peru,Ochoa,fl
1558,Solanum,brevicaule,"Ugent, D",3733,"Ugent, V","CUZ, WIS",Cusco,Calca,"km 19 on the Cusco-Pisac Road, 12 km SW of Pisac",NA,17-Feb-63,"13°28'60""S","71°55'60""W",Peru,Ugent & Ugent,fl
1501,Solanum,brevicaule,"Ugent, D",4466,"Ugent, V","CUZ, WIS",Cusco,Calca,"Coya, km 39 between Calca and Pisac, 8 km NWW of Pisac by road",NA,17-Mar-63,"13°22'60""S",71°55'W,Peru,Ugent & Ugent,fl
1429,Solanum,brevicaule,"Ochoa, CM",2212,,CUZ,Cusco,Paucartambo,"Challabamba, about 15 km N of Paucartambo following the Paucartambo-Challabamba Road",2900 m,12-Feb-60,"13°12'15""S","71°39'16""W",Peru,Ochoa,
1412,Solanum,brevicaule,"Ochoa, CM",13647,"Rodríguez, G","CUZ, US",Cusco,Paucartambo,"Ccaratuyocc, going toward Acjanacu on the Paucartambo-Pilcopata railroad, before Pillahuata and before the detour to Tres Cruces",3350 m,24-Feb-80,13°10'S,71°25'W,Peru,Ochoa & Rodríguez,
1525,Solanum,brevicaule,"Ochoa, CM",13718,,"CUZ, F, GH, US, USM",Cusco,Quispicanchi,"between Acopata and Muyurina, near Quiquijana",3200 m,12-Mar-80,13°25'S,71°W,Peru,Ochoa,fl
1453,Solanum,brevicaule,"Ochoa, CM",13588,,"CUZ, GH, US, USM",Cusco,Urubamba,"between km 86 of Cusco-Machupicchu railroad and Punchay-Unuyocc, before Ccorihuayrachina",2675 m,05-Feb-80,13°16'S,72°22'W,Peru,Ochoa,fr
1396,Solanum,brevicaule,"Ochoa, CM",13786,,"CUZ, US, USM",Cusco,Urubamba,near station FFCC de Machupicchu,2500 m,15-Mar-80,13°9'S,72°31'W,Peru,Ochoa,fr
1225,Solanum,buesii,"Ochoa, CM",14365,,CUZ,Cusco,La Convención,"San Luis, near Hacienda Huyro, near km 146, Cusco-Quillabamba Road",3200 m,24-Mar-81,12°S,73°W,Peru,Ochoa,fl
1436,Solanum,buesii,"Spooner, DM",7235,"Salas, A","CIP, MOL, PTIS, WAG",Cusco,Urubamba,"about Río Pacaymayo, at village of Pacaymayo, at crossing of River with Inca Trail N and W of Machupicchu",3600 m,13-Mar-98,"13°13'60""S",72°30'W,Peru,Spooner & Salas,fr
2028,Solanum,cajamarquense,"Leiva, S",1829,"Sagástegui, A","F, HAO",Cajamarca,Contumazá,above Pampa de la Sal,3800 m,14-May-96,"7°22'8""S",78°49'W,Peru,Leiva & Sagástegui,fl
4366,Solanum,candolleanum,"Ochoa, CM",14959,"Salas, A","CUZ, NY",La Paz,Franz Tamayo,"Leitique, on the road between Pelechuco and Apolo",3000 m,05-Feb-83,14°30'S,"68°19'60""W",Bolivia,Ochoa & Salas,fr
4363,Solanum,candolleanum,"Ochoa, CM",14984,"Salas, A",CUZ,La Paz,Franz Tamayo,Vicinities of Queara,3440 m,07-Feb-83,"14°40'60""S",69°4'W,Bolivia,Ochoa & Salas,fr
4368,Solanum,candolleanum,"Ochoa, CM",15002,"Salas, A","CUZ, NY",La Paz,Franz Tamayo,"Toro Toro, between Ayamachay and Puina",3400 m,10-Feb-83,14°30'S,"68°19'60""W",Bolivia,Ochoa & Salas,fl
4359,Solanum,candolleanum,"Ochoa, CM",15012,"Salas, A",CUZ,La Paz,Franz Tamayo,"Above Pauchinta Cucho, in route Pauchinta Cucho - Puina",3600 m,10-Feb-83,"15°13'60""S",68°25'W,Bolivia,Ochoa & Salas,fl
4320,Solanum,candolleanum,"Hawkes, JG",6719,"Avilés, I; Hoopes, R",K,La Paz,Larecaja,"30.6 km from Sorata on the road to Achacachi, near the highest point",4000 m,10-Mar-81,"15°54'60""S","68°39'60""W",Bolivia,Hawkes et al.,
4325,Solanum,candolleanum,"Mandon, G",397,,K,La Paz,Larecaja,Vicinity Sorata,NA,1 Nov 1818,15°46'S,"68°37'60""W",Bolivia,Mandon,
4343,Solanum,candolleanum,"Ochoa, CM",11913,"Salas, A","CUZ, F, NY",La Paz,Larecaja,"District of Sorata, near the mines of Martinsito",4000 m,09-Mar-78,15°36'S,68°48'W,Bolivia,Ochoa & Salas,fr
4327,Solanum,candolleanum,"Ochoa, CM",15469,"Salas, A",CUZ,La Paz,Larecaja,"Pongopata, in route Sorata-Ancoma, about 2 K before intersection of Llipichi",3900 m,17-Feb-83,15°46'S,"68°36'60""W",Bolivia,Ochoa & Salas,fl
4335,Solanum,candolleanum,"Petersen, E",1606,"Hjerting, JP",K,La Paz,Larecaja,Between Sorata and Tacacoma,4050 m,23-May-53,"15°40'60""S",68°40'W,Bolivia,Petersen & Hjerting,
4331,Solanum,candolleanum,"Spooner, DM",6769,"Willman García, F","BOLV, PTIS",La Paz,Larecaja,"17 km N of town square of Sorata on road to Tacacoma, 1:250,000-sclae map SD 19-15",3860 m,02-Apr-93,"15°44'6""S","68°38'11""W",Bolivia,Spooner & Willman García,fl
4323,Solanum,candolleanum,"Hjerting, JP",5004,"Cribb, P; Huamán, Z",K,La Paz,Omasuyos,"21 km from Achacachi on road to Sorata, E-facing slope",4150 m,31-Jan-71,15°52'S,68°39'W,Bolivia,Hjerting et al.,fr
4349,Solanum,candolleanum,Bolivian Ministry Of Agriculture,s.n.,,PTIS,La Paz,Unknown,"Near Tacacoma, Kotanani",NA,31-Mar-57,"15°34'60""S",68°43'W,Bolivia,Bolivian Ministry Of Agriculture,fr
873,Solanum,candolleanum,"Ochoa, CM",15189,,CUZ,Ancash,Aija,"near Monserrate bridge in the vicinity of Succhapampa, just at start ascending the hill of Mellizo in path from Huayán to Aija",2800 m,25-Apr-83,9°49'S,"77°40'60""W",Peru,Ochoa,
838,Solanum,candolleanum,"Smith, DN",9029,,"CUZ, F, MO, USM",Ancash,Yungay,Colcabamba,3600 m,10-Jan-85,"9°34'60""S",77°49'W,Peru,Smith,
1707,Solanum,candolleanum,"Ochoa, CM",13806,,CUZ,Apurímac,Abancay,hills E of Tambobamba,3550 m,23-Mar-80,"13°56'43""S","72°10'17""W",Peru,Ochoa,fl
1652,Solanum,candolleanum,"Ochoa, CM",14334,,"CUZ, GH, NY",Apurímac,Abancay,"low sides of Cerro Inca Ccacca, near Liwirco",3700 m,17-Mar-81,"13°38'2""S","72°52'53""W",Peru,Ochoa,fr
1648,Solanum,candolleanum,"Ochoa, CM",14383,,"CUZ, NY",Apurímac,Abancay,"areas below Cerro Quisapata, 0.5 km W of Abancay",3200 m,30-Mar-81,"13°37'60""S","72°52'60""W",Peru,Ochoa,fr
1692,Solanum,candolleanum,"Ochoa, CM",2218,,CUZ,Apurímac,Abancay,"above Lambrama, on rocky hills",3200 m,20-Feb-60,13°52'S,72°46'W,Peru,Ochoa,fl
1617,Solanum,candolleanum,"Ochoa, CM",2259,,CUZ,Apurímac,Abancay,"2 km below Curahuasi, on the Curahuasi-Cusco Road",2000 m,13-Feb-60,13°33'S,72°42'W,Peru,Ochoa,fl
1670,Solanum,candolleanum,"Ochoa, CM",2265,,CUZ,Apurímac,Abancay,"near Pachapujio, between Ticabamba and Tambobamba",2200 m,18-Feb-60,"13°43'60""S",72°30'W,Peru,Ochoa,fr
1647,Solanum,candolleanum,"Ochoa, CM",2269,,CUZ,Apurímac,Abancay,between Cotabambas and Huanipaca ascending by Tambobamba,2500 m,20-Feb-60,"13°37'60""S","72°37'60""W",Peru,Ochoa,fl
1575,Solanum,candolleanum,"Ochoa, CM",7728,,"CUZ, K",Apurímac,Abancay,"Huanipaca, between Ccorimarca and Liwirco",3300 m,Apr-75,13°30'S,"72°55'60""W",Peru,Ochoa,fl
1639,Solanum,candolleanum,"Ochoa, CM",14336,,CUZ,Apurímac,Andahuaylas,vicinity of Lake Pacucha,2900 m,Mar-81,13°37'S,73°21'W,Peru,Ochoa,fr
1657,Solanum,candolleanum,"Vargas, C",8690,,"K, LL",Apurímac,Andahuaylas,Moyabamba,3650 m,04-Jan-50,13°40'S,73°25'W,Peru,Vargas,fr
1589,Solanum,candolleanum,"Ochoa, CM",3294,,CUZ,Apurímac,Antabamba,"Tormanya, near Mollebamba, Dist. Antabamba",3300 m,25-Mar-72,13°31'S,73°33'W,Peru,Ochoa,fl
1797,Solanum,candolleanum,"Ochoa, CM",13811,,"CUZ, USM",Apurímac,Aymaraes,between Chalhuanca and Cotaruse,3350 m,20-Mar-80,14°21'S,"73°13'60""W",Peru,Ochoa,fl
1671,Solanum,candolleanum,"Ochoa, CM",13688,,"CUZ, US, USM",Apurímac,Cotabambas,"Ccochapata, going from Cotabambas to Río Apurimac",3000 m,Feb-80,"13°43'60""S","72°21'60""W",Peru,Ochoa,fr
1684,Solanum,candolleanum,"Salas, A",7239,,"CIP, MOL, PTIS, WAG",Apurímac,Cotabambas,"Quellomayo, 39 km SE of center of town of Cotabambas, about 10 km NW of town of Tambobamba, about 50 m E of road",4050 m,21-Mar-98,"13°50'16""S","72°15'8""W",Peru,Salas,fr
1777,Solanum,candolleanum,"Ochoa, CM",13731,,CUZ,Apurímac,Grau,"Mamara, Molino Huayck'o in route from Caballo de Mamara to Totora",3600 m,06-Mar-80,"14°13'46""S","72°35'10""W",Peru,Ochoa,
1782,Solanum,candolleanum,"Ochoa, CM",13733,,"CUZ, F",Apurímac,Grau,"Huanchojlla, between Mamara-Totora",3340 m,06-Mar-80,14°15'S,"72°34'60""W",Peru,Ochoa,
1772,Solanum,candolleanum,"Ochoa, CM",13738,,CUZ,Apurímac,Grau,"Maltapay, between Turpay and San Antonio",3400 m,08-Mar-80,14°12'S,72°37'W,Peru,Ochoa,fr
1748,Solanum,candolleanum,"Ochoa, CM",13749,,MOL,Apurímac,Grau,"Pucapata, on the path from Vilcabamba to Ayrihuanca",3200 m,20-Mar-80,14°6'S,"72°36'60""W",Peru,Ochoa,fl
1743,Solanum,candolleanum,"Ochoa, CM",2234,,CUZ,Apurímac,Grau,"Huacansagua, between Chuquibambilla and Vilcabamba",1600 m,26-Feb-60,"14°4'60""S","72°49'60""W",Peru,Ochoa,fr
1754,Solanum,candolleanum,"Ochoa, CM",2436,,CUZ,Apurímac,Grau,"near Alcochimpa, between Chuquibambilla and Vilcabamba, Chuquibambilla-Ayrihuanca Road",3000 m,01-Apr-62,14°7'S,"72°37'60""W",Peru,Ochoa,fr
1745,Solanum,candolleanum,"Ochoa, CM",3653,,"CUZ, MOL, USM",Apurímac,Grau,"Puyshu, between Chuquibambilla and Vilcabamba, descending to Vilcabamba",2950 m,Apr-72,"14°4'60""S","72°36'60""W",Peru,Ochoa,
1994,Solanum,candolleanum,"Guenther, E",1414,"Buchtien, O",CUZ,Arequipa,Arequipa,near Arequipa,2000 m,10-Feb-23,"16°23'56""S","71°32'6""W",Peru,Guenther & Buchtien,fl
1919,Solanum,candolleanum,"Ochoa, CM",14275,,CUZ,Arequipa,Caylloma,"Anajpampa, between Sibayo and Tute",3660 m,06-Mar-81,15°31'S,71°30'W,Peru,Ochoa,fl
1361,Solanum,candolleanum,"Balls, EK",6931,"Hawkes, JG","C, CUZ, K",Ayacucho,Cangallo,"Pallcca, on the ascent from Río Pampas to Ayacucho",3200 m,24-May-39,"12°58'60""S",73°49'W,Peru,Balls & Hawkes,fr
1502,Solanum,candolleanum,"Ochoa, CM",11058,,"F, NY",Ayacucho,Huamanga,Alpachaca,3800 m,01-Jan-77,"13°22'60""S",74°16'W,Peru,Ochoa,fl
1488,Solanum,candolleanum,"Ochoa, CM",2146,,"CUZ, K",Ayacucho,Huamanga,"descending from the summit of Ccollacasa toward Ocros, on the Ayacucho-Andahuaylas Road",3800 m,08-Feb-58,"13°19'60""S",73°52'W,Peru,Ochoa,fl
1358,Solanum,candolleanum,"Ochoa, CM",2616,,CUZ,Ayacucho,Huanta,"Ckulluchaca, about 5 km E of Huanta",3000 m,13-Mar-67,"12°55'60""S",74°12'W,Peru,Ochoa,
1649,Solanum,candolleanum,"Ochoa, CM",3298,,CUZ,Ayacucho,La Mar,"between Tincocc and Cascajal, near Tapuna, on the road from Huanta toward the forest",3850 m,01-Apr-72,"13°37'60""S","74°16'60""W",Peru,Ochoa,fl
1845,Solanum,candolleanum,"Ochoa, CM",13832,,CUZ,Ayacucho,Lucanas,"in front of Pomantaca, Pampas Galeras in route to Lucanas",3800 m,09-Apr-80,14°37'S,"74°4'60""W",Peru,Ochoa,
1885,Solanum,candolleanum,"Ochoa, CM",2993,,CUZ,Ayacucho,Parinacochas,"between Trapiche and Cuncalla, near Coracora in route to Ccolli",3600 m,15-Apr-71,"15°1'60""S","73°46'60""W",Peru,Ochoa,
1891,Solanum,candolleanum,"Ochoa, CM",2998,,CUZ,Ayacucho,Parinacochas,near the right bank of Chilcahuayco River and lower levels of Ckeccacha Orcco,3600 m,15-Apr-71,"15°4'60""S",73°30'W,Peru,Ochoa,
1887,Solanum,candolleanum,"Ochoa, CM",3260,,CUZ,Ayacucho,Parinacochas,"near margins of Tastamayo River, Coracora-Chumpi Road",3200 m,15-Mar-72,15°3'S,73°46'W,Peru,Ochoa,
1591,Solanum,candolleanum,"Ortega, R",60,,CUZ,Cusco,Acomayo,"Conchacalla, Dist. Pomacanchi",3700 m,Feb-82,13°31'S,72°13'W,Peru,Ortega,
1676,Solanum,candolleanum,"Ortega, R",92,,CUZ,Cusco,Acomayo,near Pomacanchi-San Juan de Conchacalla Road,NA,Feb-82,"13°46'60""S","71°52'60""W",Peru,Ortega,fl
1577,Solanum,candolleanum,"Ochoa, CM",13691,,"CUZ, GH, NY",Cusco,Anta,"near Paso de Jatunhuaylla, on Anta to Cochabambas Road",3900 m,02-Mar-80,13°30'S,"72°19'60""W",Peru,Ochoa,
1432,Solanum,candolleanum,"Ochoa, CM",13707,,CUZ,Cusco,Calca,"near Ckosñiriti, in rocky slopes of Calca-Lares Road",3700 m,09-Mar-80,13°13'S,72°W,Peru,Ochoa,
1542,Solanum,candolleanum,"Ochoa, CM",13771,,CUZ,Cusco,Calca,"between Pisac and Sóndor, via Machacancha",NA,17-Mar-80,13°27'S,72°7'W,Peru,Ochoa,
1388,Solanum,candolleanum,"Ochoa, CM",14316,,"F, NY",Cusco,Calca,"Totora, Calca-Amparaes Road, between Machacancha and El Paso or Abra de Chaiña",3600 m,14-Mar-81,"13°5'60""S","71°47'60""W",Peru,Ochoa,fl
1850,Solanum,candolleanum,"Ortega, R",4,"Lovaton, G; Guzman, E",CUZ,Cusco,Canas,"near Santo Domingo bridge, above Apurimac River (type locality of S. canasense) in route Yauri-Santo Tomas",3820 m,01-Apr-84,"14°37'60""S",71°46'W,Peru,Ortega et al.,
1613,Solanum,candolleanum,"Iltis, HH",1203,"Ugent, D","F, GH, K, MO, US, WIS",Cusco,Cusco,"3.5 km NW of Saylla, railroad km 324, near small stream, Cusco-Oropesa Road",3159 m,07-Jan-63,"13°31'60""S",71°52'W,Peru,Iltis & Ugent,fr
1562,Solanum,candolleanum,"Ugent, D",4116,,WIS,Cusco,Cusco,"stone quarry near Grupo Arqueológico, 4.5 km N of Cusco, on Cusco-Pisac Road, and 0.64 km E on turn-off to the ruins, about mid-way between the ruins of Sacsayhuamán and Tambomachay",3600 m,06-Mar-63,"13°28'60""S","71°55'60""W",Peru,Ugent,
1868,Solanum,candolleanum,"Ochoa, CM",12042,"Pacheco, LA","CUZ, US",Cusco,Espinar,"Pockera, near Espinar",3950 m,04-Apr-78,"14°47'29""S","71°24'45""W",Peru,Ochoa & Pacheco,
1889,Solanum,candolleanum,"Ortega, R",25,"Lovaton, G; Guzman, E",CUZ,Cusco,Espinar,"Suycutambo, to 400 m from Sanimayo bridge, in left margin of road to Suycutambo, between 2 rocky hills",3650 m,01-Apr-84,"15°4'8""S","71°44'57""W",Peru,Ortega et al.,fl
1667,Solanum,candolleanum,"Ochoa, CM",13582,,CUZ,Cusco,Paruro,between Yaurisque-Paruro,3550 m,01-Feb-80,13°43'S,"71°52'60""W",Peru,Ochoa,fl
1678,Solanum,candolleanum,"Spooner, DM",7221,"Salas, A","CIP, MOL, PTIS, WAG",Cusco,Paruro,"13.1 km S of Paruro on road to Colcha, at a place, no homes, called Cortina",2590 m,08-Mar-98,"13°49'28""S","71°49'41""W",Peru,Spooner & Salas,
1458,Solanum,candolleanum,"Ugent, D",4414,"Ugent, V; Vargas, C",K,Cusco,Paucartambo,"about 3 km NE of Paucartambo, km 80 on the Paucartambo-Pillahuata Road",2980 m,13-Mar-63,13°18'S,"71°34'60""W",Peru,Ugent et al.,
1614,Solanum,candolleanum,"Ochoa, CM",13725,,CUZ,Cusco,Quispicanchi,"near Jaucat, between Chuquicahuana and Cusipata bridge",3500 m,12-Mar-80,"13°32'34""S","72°4'47""W",Peru,Ochoa,fr
1481,Solanum,candolleanum,"Ochoa, CM",14,"Salas, A","K, PTIS",Cusco,Urubamba,"near Calca, Quebrada de Chochoc",NA,s.d.,"13°19'48""S",71°57'W,Peru,Ochoa & Salas,fl
1464,Solanum,candolleanum,"Spooner, DM",7214,"Salas, A","CIP, MOL, PTIS, WAG",Cusco,Urubamba,"about 100 m S of bridge over Río Urubamba, straight uphill, can be reached by dirt road, S of dirt road, above town of Tarapata",2900 m,04-Mar-98,"13°18'46""S","72°6'37""W",Peru,Spooner & Salas,fl
1308,Solanum,candolleanum,"Salas, A",7307,"Spooner, D; Torres Maita, RV; Schüler, K","CIP, MOL, PTIS, WAG",Huancavelica,Tayacaja,"Caratowayco, 2 km E of Colcabamba, 100 m above the road",3300 m,12-Mar-99,"12°24'22""S","74°39'43""W",Peru,Salas et al.,fr
1316,Solanum,candolleanum,"Salas, A",7309,"Spooner, D; Torres Maita, RV; Schüler, K","CIP, MOL, PTIS, WAG",Huancavelica,Tayacaja,"local place called Luychucaca, 8 km N of Quichua, 100 m above the road",3400 m,13-Mar-99,"12°26'42""S","74°46'52""W",Peru,Salas et al.,fl
914,Solanum,candolleanum,"Ochoa, CM",13853,,CUZ,Huánuco,Ambo,"km 371 of Cerro de Pasco-Huánuco Road, between Ambo and San Rafael",2420 m,19-Apr-80,10°7'S,76°13'W,Peru,Ochoa,fl
935,Solanum,candolleanum,"Ochoa, CM",14557,,"CUZ, F, USM",Huánuco,Ambo,"Tecte, between San Rafael and Ambo",2520 m,08-Feb-82,10°16'S,76°9'W,Peru,Ochoa,fr
933,Solanum,candolleanum,"Ochoa, CM",47,,CUZ,Huánuco,Ambo,between Ambo and San Rafael,2400 m,30-Apr-67,"10°13'60""S",76°12'W,Peru,Ochoa,
818,Solanum,candolleanum,"Ochoa, CM",2651,,CUZ,Huánuco,Dos de Mayo,among Huánuco Viejo Ruins,3675 m,30-Apr-67,9°30'S,"75°49'60""W",Peru,Ochoa,fr
931,Solanum,candolleanum,"Ochoa, CM",3655,,CUZ,Huánuco,Huamalíes,"Casacancha, near Urpish",3200 m,May-72,"10°11'45""S","76°19'45""W",Peru,Ochoa,fl
1141,Solanum,candolleanum,"Holt, P",6,,K,Junín,Colpa,"above Cochas, 15 km N of Huancayo",3840 m,09-Dec-75,11°40'S,75°6'W,Peru,Holt,fr
1052,Solanum,candolleanum,"Ochoa, CM",11852,,CUZ,Junín,Concepción,"Taptapa, above Sayhua, in path from Runatullo to Andamarca",3800 m,22-Jan-78,"11°23'59""S","75°35'9""W",Peru,Ochoa,
1082,Solanum,candolleanum,"Ochoa, CM",11843,"Centeno, V","CUZ, USM",Junín,Concepción,"lower sides of Chijchi, shoulders of the Concepción-Comas-Satipo Road",3650 m,01-Jan-78,11°30'S,75°W,Peru,Ochoa & Centeno,fl
1245,Solanum,candolleanum,"Correll, DS",731,"Smith, EE",LL,Junín,Huancayo,"road to central cattle farm, Huancayo",3550 m,16-Mar-60,12°4'S,"75°13'60""W",Peru,Correll & Smith,fl
1157,Solanum,candolleanum,"Ochoa, CM",13166,,"CUZ, F, NY",Junín,Jauja,"Huachupa, between Masma and Los Molinos, along Jauja-Querus Road, near Querus River",3580 m,09-Feb-78,"11°43'60""S",75°24'W,Peru,Ochoa,fr
1167,Solanum,candolleanum,"Ochoa, CM",15305,,CUZ,Junín,Jauja,Huaspi Creek toward Marco,3400 m,30-Jan-84,11°45'S,75°34'W,Peru,Ochoa,fl
1201,Solanum,candolleanum,"Ochoa, CM",277,,CUZ,Junín,Jauja,"Iscos Creek, near Apata",3300 m,Feb-48,11°52'S,"75°21'60""W",Peru,Ochoa,fl
1064,Solanum,candolleanum,"Ochoa, CM",13121,,"CUZ, F, GH, NY",Junín,Tarma,"above Bellavista, going on the detour of the Tarma-Chanchamayo Road to the heights of Palca towards Hacienda Maraynioc",3000 m,27-Jan-79,"11°25'11""S","75°41'27""W",Peru,Ochoa,fl
1123,Solanum,candolleanum,"Ochoa, CM",13124,,"CUZ, GH, NY",Junín,Tarma,between Bellavista and Hacienda Maraynioc,3400 m,27-Jan-79,11°37'S,75°28'W,Peru,Ochoa,
1051,Solanum,candolleanum,"Ochoa, CM",300,,CUZ,Junín,Tarma,"vicinity of Tapo, Palca to La Hacienda Maco Road",3500 m,06-Mar-48,"11°23'26""S","75°33'49""W",Peru,Ochoa,fr
689,Solanum,candolleanum,"Lecca, J",s.n.,,CUZ,La Libertad,Pataz,vicinity of Tayabamba,3250 m,1973,"8°16'37""S","77°17'47""W",Peru,Lecca,fl
956,Solanum,candolleanum,"Ochoa, CM",14673,,CUZ,Lima,Cajatambo,"Crus-circa, above Utcas, between Cajatambo and Cajamarquilla",3400 m,12-Apr-82,"10°28'60""S","77°1'60""W",Peru,Ochoa,fr
1034,Solanum,candolleanum,"Ochoa, CM",11306,,CUZ,Lima,Canta,"near Huaros, margins of Tarcora Creek",3700 m,11-Mar-77,"11°16'60""S","76°31'60""W",Peru,Ochoa,fl
1213,Solanum,candolleanum,"Ochoa, CM",13182,,"CUZ, F, NY",Lima,Huarochirí,between Millioc and Marcapomacocha,4200 m,16-Feb-79,11°55'S,76°25'W,Peru,Ochoa,fr
1149,Solanum,candolleanum,"Ochoa, CM",14516,,"CUZ, F",Lima,Huarochirí,"Bellavista, between Chicla and Casapalca on Lima-Oroya Road",4000 m,Feb-82,"11°42'23""S","76°16'6""W",Peru,Ochoa,fl
1235,Solanum,candolleanum,"Correll, DS",722,"Smith, EE","F, K, LL, NY, SUNIV",Lima,Sisicaya,above Río Blanco at km 110,3550 m,15-Mar-60,"12°0'14""S","76°38'20""W",Peru,Correll & Smith,
1276,Solanum,candolleanum,"Ochoa, CM",2589,,CUZ,Lima,Yauyos,"Ampi, near Huancaya",3200 m,15-Mar-65,"12°3'8""S","75°53'10""W",Peru,Ochoa,
1277,Solanum,candolleanum,"Ochoa, CM",3891,,CUZ,Lima,Yauyos,between Peroyda and the right margin of Pucayacu River,3340 m,Mar-90,"12°13'12""S","75°51'10""W",Peru,Ochoa,
1281,Solanum,candolleanum,"Ochoa, CM",14651,"Salas, A",CUZ,Lima,Yauyos,"lower declines of Mount Uman Huaro near Tomas, in margins of Alis River and N of Laraos",3600 m,05-Apr-82,"12°14'19""S","75°44'43""W",Peru,Ochoa & Salas,
982,Solanum,candolleanum,"Hawkes, JG",6345,"Jackson, MT; Landeo, J",K,Pasco,Pasco,E fork of old road from from Cerro de Pasco at 9.3 km towards Huánuco,3850 m,29-Mar-75,10°40'S,"76°4'60""W",Peru,Hawkes et al.,fr
1958,Solanum,candolleanum,"Ochoa, CM",11888,,"CUZ, US",Puno,Chucuito,near Chucuito,3840 m,25-Feb-78,"15°52'60""S","69°52'60""W",Peru,Ochoa,
1866,Solanum,candolleanum,"Vargas, C",8270,,"K, LL",Puno,Lampa,Muñani,4150 m,01-Mar-49,14°46'S,69°57'W,Peru,Vargas,
1917,Solanum,candolleanum,"Hawkes, JG",5063,"Hjerting, JP; Cribb, PJ; Huamán, Z","C, K",Puno,Puno,"Parcialidad Huaraya, fundo huerta, NE of Puno, Herrerapata",3950 m,06-Apr-71,"15°22'60""S",69°28'W,Peru,Hawkes et al.,fl
1932,Solanum,candolleanum,"Hawkes, JG",5064,"Hjerting, JP; Cribb, PJ; Huamán, Z","C, K",Puno,Puno,"Huerta, 6 km from Puno to Juliaca on path by lake side",3900 m,06-Apr-71,15°40'S,"70°10'60""W",Peru,Hawkes et al.,
1779,Solanum,candolleanum,"Ochoa, CM",15082,"Salas, A",CUZ,Puno,Sandia,Kkakkapata,3500 m,19-Feb-83,"14°13'60""S","69°25'60""W",Peru,Ochoa & Salas,
1,Solanum,candolleanum,"Sharpe, JE",147,,K,Puno,Santa Lucía,Santa Lucía,4270 m,20-Feb-40,15°42'S,"70°36'60""W",Peru,Sharpe,fr
819,Solanum,cantense,"Ochoa, CM",2723,,"CUZ, GH, MOL, US",Ancash,Aija,"Casablanca, above Cacap, about 4 km from Huayán, on rocky Huayán to Tacarpo Road",3100 m,07-Apr-70,9°30'S,"78°7'60""W",Peru,Ochoa,fr
992,Solanum,cantense,"Ochoa, CM",14682,"Salas, A",CUZ,Lima,Cajatambo,"Mancocona, 3 km W of Caujul",3400 m,Apr-82,10°48'S,"77°1'60""W",Peru,Ochoa & Salas,fr
1060,Solanum,cantense,"Hawkes, JG",2451,,K,Lima,Canta,"Huarimayo, 14 km from Puente San José, Cuesta de Huamantanga",2700 m,09-Apr-64,11°25'S,76°45'W,Peru,Hawkes,
1070,Solanum,cantense,"Hawkes, JG",2466,,K,Lima,Canta,above Canta on road to Cerro de Pasco,2850 m,12-Apr-64,11°28'S,76°37'W,Peru,Hawkes,
1328,Solanum,cantense,"Ochoa, CM",2610,,CUZ,Lima,Yauyos,pampas near Yauyos,3000 m,17-Mar-65,"12°37'60""S","75°52'60""W",Peru,Ochoa,fr
4392,Solanum,chacoense,"Cabrera, AL",6309,,"NY, SI",Buenos Aires,La Plata,Villa Elisa,0 m,09-Mar-40,34°51'S,"58°3'60""W",Argentina,Cabrera,
